,population,numbUrban,perCapInc,whitePerCap,NumUnderPov,NumKidsBornNeverMar,PctKidsBornNeverMar,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,HousVacant,PctHousOwnOcc,NumInShelters,NumStreet,ViolentCrimesPerPop
10,0.002953275317163253,0.004314882054974186,0.13247222939808836,0.13536242860298525,0.0033359423965063587,0.001143004452599435,0.09031078610603292,0.31010452961672463,0.23899371069182385,0.5501140319289402,0.05652759084791387,0.010252877289674178,0.5145045836996106,4.276611213274587e-05,0.0,722.02
11,0.00207218840900976,0.003435681818554266,0.09072591061741153,0.09364448231247437,0.0033294438074222554,0.0028034885329926438,0.2720292504570384,0.44947735191637617,0.3899371069182389,0.4097947425279078,0.30501345895020193,0.003925155732579952,0.38025869647117916,0.0008553222426549204,0.0046903417248971,2605.96
12,0.004189504659039332,0.0,0.11233961939206062,0.1125942756161444,0.0062682502043445235,0.0018879476530498126,0.13016453382084098,0.2752613240418117,0.1949685534591194,0.4702916816708679,0.04104979811574697,0.00863765833777181,0.4235840763531332,0.0011974511397168887,0.00019144251938355526,798.39
13,0.00644575995899657,0.007803277649741265,0.07393438388013435,0.1341474959765218,0.010979005224865624,0.00834222652718095,0.31115173674588664,0.3588850174216027,0.34591194968553446,0.5724402832793182,0.09051144010767159,0.013211217377208625,0.5636066808991586,0.0011974511397168887,0.0,1476.93
14,0.00042762048142107323,0.0,0.11487126496168087,0.10238568588469187,0.0005668213812245653,0.0001895529772138367,0.031809872029250466,0.35191637630662015,0.1037735849056603,0.7964229984395631,0.014973082099596226,0.0008336613945302569,0.7235966344342585,0.0,0.0,589.0789217652964
15,0.002864797398557742,0.004227207846868938,0.19326616722638423,0.17616523083719904,0.0012968295550055018,0.0012624228282441517,0.09908592321755028,0.411149825783972,0.16666666666666663,0.8025447125195055,0.02321668909825033,0.0034041173609985426,0.74092678638704,0.0,0.0,589.0789217652964
16,0.004858353963366313,0.006001176637035879,0.19781279600447776,0.18211366720313044,0.0008549254972864779,0.0007828537958931452,0.047531992687385755,0.435540069686411,0.23270440251572322,0.7923418557196015,0.019851951547779266,0.00343306393719751,0.7445686299133493,0.00034212889706196825,9.572125969177763e-05,89.94
17,0.02325218846097515,0.02458674311347774,0.21921983983466806,0.21916122313736627,0.018344794918969815,0.0057510373286678036,0.09579524680073127,0.35540069686411135,0.3176100628930817,0.30548553595006606,0.30720053835800804,0.0201120811430424,0.27439407258570886,0.0035068211948851733,0.0016272614147602184,374.07
18,0.0006651570264253597,0.0020323482321219716,0.29983639025230346,0.2759159329735871,0.00018918114889278446,0.00016301556040389936,0.027056672760511893,0.37630662020905914,0.1855345911949685,0.8605209458648422,0.006393001345895023,0.0007410323506935618,0.8246891874921511,0.00042766112132746,0.0,112.5
19,0.03442242312164593,0.03574745130257653,0.18947730991130632,0.1885196755972104,0.015303455227609473,0.005493245279656985,0.06910420475319927,0.44599303135888496,0.22012578616352196,0.5289881166726684,0.08243606998654106,0.06993492809670472,0.43928167775963833,0.0020100072702390628,9.572125969177763e-05,772.77
20,0.0055909292492546045,0.006949614916305272,0.2871092740893826,0.26542333301776644,0.001157470922424176,0.0007714806172603151,0.047897623400365644,0.4668989547038327,0.16666666666666663,0.791861721281959,0.019515477792732168,0.007057175277308201,0.7129222654778349,0.0,0.0,589.0789217652964
21,1.0,1.0,0.1902006372169121,0.2603427056707375,1.0,1.0,0.38391224862888484,0.41463414634146323,0.27672955974842767,0.2119793542191814,0.20609017496635262,1.0,0.14793419565490395,1.0,1.0,2097.71
22,0.0022469562296864886,0.003610210849642283,0.10507190217859295,0.11674398056107799,0.0016246472710258236,0.0004890466812116981,0.061791590493601466,0.41463414634146323,0.5125786163522011,0.21377985836034086,0.20003364737550472,0.0018352129310145217,0.22152455104859975,0.0,0.0,644.75
23,0.0002978437507307639,0.0,0.1683458193403944,0.1516930165041497,0.000469342544963015,0.0003032847635421384,0.06508226691042049,0.3484320557491288,0.14779874213836475,0.5293482175009003,0.02035666218034992,0.002946761457054861,0.4379002888358658,8.553222426549174e-05,0.0,145.2
24,0.0008229677189613106,0.002188167969580054,0.17733574442435204,0.16654043990028086,0.0005964260648299241,0.00031655347194710663,0.051553930530164535,0.3484320557491288,0.2830188679245283,0.7800984275597168,0.03718034993270524,0.0023215154111571688,0.765917367826196,0.0,0.0,560.71
25,0.0020084624274484485,0.0,0.1298889175923534,0.11537126447663228,0.0014744576566376594,0.00032792665057993766,0.03254113345521026,0.337979094076655,0.261006289308176,0.6202136598247509,0.04626514131897712,0.003184123381886392,0.5894763280170789,0.0,0.0,204.23
26,0.0005247137151303668,0.0018903214775589528,0.3310944631016964,0.3028969042885544,0.00027582900334749503,5.117930384773532e-05,0.011700182815356494,0.26132404181184654,0.24528301886792447,0.7403673028447966,0.022039030955585466,0.0016383762128615448,0.7345221650131859,0.0,0.0,347.97
27,0.010760665315657624,0.012112287444671018,0.14261603375527426,0.1382972009214554,0.008019258929783467,0.0037910595442767325,0.12029250457038393,0.3588850174216027,0.33962264150943383,0.32337054375225066,0.1465343203230148,0.0088229164254452,0.29951023483611705,0.000555959457725698,0.007274815736575093,894.51
28,0.00016820377107384672,0.0,0.09864806682166538,0.09960869702420398,0.0011567488569703861,0.00034688194830132055,0.06727605118829982,0.3832752613240417,0.23270440251572322,0.6298163485776018,0.08109017496635262,0.0016499548433411317,0.573904307421826,0.0,0.0,1143.9
29,0.0024962533635626053,0.0038591673626888062,0.08218375957978129,0.12909842532108934,0.004572118453393563,0.00457201781039774,0.3488117001828153,0.4425087108013936,0.3836477987421383,0.5372704357220022,0.10514804845222073,0.0034156959914781295,0.5133743563983423,0.000555959457725698,0.0,724.95
30,0.00015822094563613075,0.0,0.041298544734349435,0.05642336457445801,0.0029568580332669995,0.0012643183580162902,0.21133455210237662,0.3728222996515679,0.41194968553459105,0.5902052574720922,0.11978465679676985,0.002165203899682747,0.5986437272384779,0.0,0.0,1487.34
31,0.015438371163911294,0.016783602027923554,0.03003530526134504,0.03474391744769481,0.03252760456229837,0.0058192764004647846,0.10237659963436929,0.8153310104529616,0.6257861635220124,0.5719601488416757,0.4438088829071333,0.011190746358520715,0.5286952153710913,0.00017106444853098434,0.0,689.42
32,0.001464466816609617,0.0,0.11631791957289245,0.10659850421281834,0.0019336912852476254,0.0010027352494611959,0.11992687385740403,0.2926829268292683,0.20754716981132068,0.47569319409434646,0.02927321668909825,0.003919366417340158,0.4279794047469546,8.553222426549174e-05,0.0,49.93
33,0.00025312616281113025,0.0005365606910366361,0.15176095754757601,0.13643535611726468,0.0002584994324565529,0.00010614966723974852,0.026325411334552087,0.44947735191637617,0.2264150943396226,0.8356739887168407,0.019347240915208612,0.0005673528934997587,0.7915358533216124,0.0,0.0,16.72
34,0.0012369130970430464,0.0,0.16412641005769396,0.1513774495881852,0.0011430296133483906,0.0002824339360486161,0.038756855575868374,0.4181184668989546,0.23899371069182385,0.6898331532829193,0.04676985195154778,0.005169858509135541,0.633052869521537,0.0002138305606637302,0.0,649.83
35,0.0002674850213174344,0.0,0.11636958580900716,0.10827100886743035,0.0010166681589352704,0.0004700913834903152,0.09177330895795247,0.35191637630662015,0.371069182389937,0.49741927739767133,0.12399057873485868,0.000862607970729224,0.49616978525681266,0.0004704272334602063,0.0,346.97
36,0.0007726433386725491,0.0,0.0977352966503057,0.16237495660954906,0.002614599008170893,0.0027485181696006306,0.3484460694698355,0.2961672473867595,0.33962264150943383,0.4404033129276197,0.08411843876177658,0.002275200889238822,0.4449328142659801,0.0,0.0,1770.94
37,0.0018183784910316622,0.003182218687334108,0.17058468957203135,0.1782795291741614,0.0006462485811413827,0.0010160039578661641,0.12650822669104206,0.5853658536585364,0.5157232704402515,0.8270315688392751,0.10111036339165544,0.0009089224926475698,0.8230566369458747,0.0,0.0,609.81
38,0.004816508147147941,0.0,0.06620167054163437,0.14533434314746443,0.010220114432933117,0.009731649850158373,0.45045703839122486,0.44599303135888496,0.4339622641509433,0.528748049453847,0.16285329744279947,0.006565083481925759,0.5206580434509607,0.0002565966727964761,0.0,559.55
39,0.0022101702017036716,0.00357347508331781,0.3947989322311203,0.3656631638738994,0.00045851156315617706,0.00017249320926459102,0.021206581352833653,0.30313588850174206,0.160377358490566,0.7440883447365263,0.03246971736204576,0.0014936433318667088,0.6970990832600779,0.0,0.0,205.56
40,0.01018371270577099,0.011536123139381233,0.10533023335916646,0.11212092524219762,0.010584757487096691,0.002318232911325222,0.06946983546617916,0.37630662020905914,0.2830188679245283,0.5696795102628737,0.11019515477792732,0.02270569437046986,0.5318347356523923,0.010263866911859045,9.572125969177763e-05,512.19
41,0.0024092797063244207,0.003772312539706037,0.08833204167743047,0.08267853198270694,0.0032839536838335324,0.0019846196714288695,0.15978062157221207,0.3310104529616724,0.2421383647798741,0.6307766174528869,0.023553162853297442,0.0035488502419933786,0.5952530453346728,0.0,0.0,734.61
42,0.008363829953372,0.009718726937722907,0.07939378282958753,0.08607087632932564,0.013101155593552245,0.014288503422379004,0.4654478976234004,0.45296167247386754,0.3333333333333332,0.4612891609650702,0.11574697173620457,0.01030498112683232,0.41278412658545766,0.005645126801522474,0.0002871637790753327,589.0789217652964
43,0.005762141543063106,0.005336382174331286,0.11356238698010851,0.16095490548770866,0.006344067076992395,0.006920579198077175,0.30018281535649,0.41463414634146323,0.371069182389937,0.6522626335373904,0.05652759084791387,0.008446610934858627,0.639080748461635,0.0,0.0009572125969177756,919.33
44,0.0008419761126029889,0.0,0.1464737793851718,0.18500110448420587,0.0017517307908927328,0.0020850827493522025,0.28519195612431447,0.2891986062717769,0.20440251572327042,0.5904453246909135,0.0402086137281292,0.0025183521293101457,0.5501695340951902,0.0007270239062566824,0.0002871637790753327,682.23
45,0.007722057353656908,0.009077831207757282,0.19436838026349781,0.17498185490233203,0.001727180565463898,0.0009515559456134597,0.037659963436928706,0.37630662020905914,0.28616352201257855,0.8390349297803386,0.0211978465679677,0.022242549151286387,0.8248147683034033,0.0007270239062566824,0.0,131.47
46,0.0018003273546237375,0.0031641922146395714,0.6079393782829589,0.558790116444192,0.0009625132499010772,7.582119088553416e-05,0.010968921389396702,0.21602787456445985,0.0911949685534591,0.605089425039011,0.03852624495289367,0.009974990158164094,0.5389928418937586,0.0002565966727964761,0.004786062984588878,794.41
47,0.0003889199389707481,0.0,0.008662705588564523,0.019281138565432815,0.0033857649128178173,0.0009269140585756609,0.12614259597806218,0.6689895470383274,0.6540880503144653,0.6539431040691394,0.3398384925975774,0.002998865294213002,0.654527188245636,0.0,0.0,420.91
48,0.007368966185435222,0.00872522247671717,0.13836218031516406,0.1258638644324529,0.003191529305748508,0.0022443072502118253,0.09140767824497259,0.4320557491289198,0.1981132075471698,0.709638698835674,0.04205921938088829,0.0049324965843040094,0.6350621625015698,0.0,0.0,589.0789217652964
49,0.000743241866492975,0.0,0.15921811762679755,0.1437091735302471,0.00048233972313122247,0.0003355087696684908,0.05191956124314443,0.47735191637630653,0.1949685534591194,0.7719361421197934,0.026581426648721394,0.0006252460458976931,0.6967223408263217,0.0,0.0,589.0789217652964
50,0.0011671700700124268,0.0,0.08967536381641265,0.07851304869197515,0.002397257306580327,0.00021229933447949705,0.024497257769652656,0.30662020905923343,0.24842767295597473,0.6598247509302606,0.030787348586810225,0.00252414144454994,0.6363179706140901,0.00029936278492922195,0.0,92.91
51,0.0030038731995188006,0.004366093625129122,0.8649961250322914,0.8190381520401401,0.0014636266748308206,0.0004227031391868556,0.038025594149908595,0.3832752613240417,0.07232704402515722,0.48481574840955466,0.05417227456258412,0.006501401014288031,0.3389426095692578,0.0,0.00047860629845888794,1087.25
52,0.0006543536947872831,0.002019784326910628,0.2319469559975889,0.22064438764239958,0.00021300930886782986,0.00039427019260478017,0.08117001828153567,0.3832752613240417,0.07861635220125784,0.837234425639179,0.00858008075370121,0.0005731422087395521,0.7583825191510737,0.0,0.0,237.45
53,0.0032915973737784546,0.0,0.08831481959872557,0.0793177443276847,0.004035623821228147,0.0016453198422161017,0.10859232175502744,0.35540069686411135,0.2830188679245283,0.5910454927379667,0.02742261103633916,0.005951416066507655,0.5603415798066055,0.00017106444853098434,0.0,212.87
54,0.04416210522198864,0.04546809013891855,0.11464737793851719,0.11999431979551264,0.04501933691285248,0.03026971493127757,0.2193784277879342,0.3588850174216027,0.22955974842767282,0.6023286520225664,0.0319650067294751,0.06487506657712525,0.5499183724726862,0.011119189154513964,0.0011486551163013307,984.96
55,0.21546109918566125,0.21653303405746946,0.11804012744338244,0.15076209410205435,0.22622021841035847,0.26322084627822206,0.4215722120658135,0.39721254355400687,0.22012578616352196,0.6316168527187612,0.07806191117092867,0.4156033624342913,0.5662438779354515,0.14608903904546042,0.10232602661051018,1279.6
56,0.009925390003690911,0.01127815338998744,0.4064927236717472,0.3815992931301082,0.002351767182991604,0.0006729130691091197,0.025594149908592323,0.411149825783972,0.20125786163522005,0.718521185932061,0.013290713324360694,0.005824051131232199,0.6536481225668717,0.00838215797801822,0.0,256.34
57,0.0026961833743837146,0.004058824204199512,0.23487470937742186,0.21704692480040394,0.0013712022967457957,0.0005231662171101886,0.04314442413162706,0.2648083623693379,0.18238993710691814,0.7781778898091467,0.017160161507402426,0.008400296412940279,0.7543639331910085,0.0,0.0,142.7
58,0.007664074915498118,0.009019927992435436,0.12778782399035565,0.14593392028779703,0.0070841841671263825,0.005417424088771451,0.2149908592321755,0.3170731707317072,0.20754716981132068,0.5691993758252311,0.02994616419919246,0.01189125350253572,0.5191510737159362,0.0020100072702390628,0.0,753.42
59,0.001619405737444307,0.002983517795132961,0.162576422974253,0.17201552589226546,0.0013690361003844279,0.0010747653808024535,0.14259597806215724,0.4668989547038327,0.270440251572327,0.703036850318089,0.04946164199192463,0.0022636222587592352,0.6454853698354891,0.0,0.0,122.69
60,0.0022124949692713595,0.0035757966744981674,0.09694308102988032,0.12373378774969232,0.003497685058155152,0.0034517597150639646,0.28848263254113343,0.2648083623693379,0.25471698113207536,0.4612891609650702,0.06594885598923284,0.005546163999722114,0.44455607183222395,0.0005131933455929522,0.0005743275581506654,1849.3
61,0.01250984778379224,0.013859079961609073,0.15289761474209937,0.142588910978573,0.00555484953600074,0.0022708446670217626,0.06508226691042049,0.48083623693379784,0.2987421383647798,0.6436202136598247,0.07907133243606998,0.019446309890466154,0.5850809996232575,0.0,0.0003828850387671103,566.64
62,0.002003539390246287,0.0033671265966401928,0.16393696719194006,0.1690018618448042,0.0007913837373530229,0.0012851691855098124,0.1360146252285192,0.3797909407665505,0.3081761006289307,0.6844316408594407,0.026581426648721394,0.0016615334738207185,0.6630666834107748,0.0,0.0,589.0789217652964
63,0.00037223631289675686,0.0017380524089649473,0.09983639025230347,0.08924232383476917,0.0008989714899676222,0.0004018523116933333,0.06910420475319927,0.3449477351916376,0.13207547169811318,0.6164926179330213,0.016991924629878863,0.0011578630479586877,0.5264347607685546,0.0,0.0,51.91
64,0.0032301961597848306,0.004592107354746234,0.22603978300180833,0.20235728486225504,0.0007848851482689205,0.00014595579245465454,0.011700182815356494,0.4599303135888501,0.23270440251572322,0.8983315328291921,0.006729475100942121,0.0024257230854734524,0.8692703754866256,0.0,0.0,94.97
65,0.0016991315899126417,0.0,0.15515370705244125,0.1394805768563224,0.001122089715188502,0.0005326438659708811,0.06361974405850092,0.3693379790940765,0.16352201257861626,0.6024486856319771,0.020188425302826378,0.0023967765092744843,0.5177696847921638,4.276611213274587e-05,0.0,422.05
66,0.000457705708767615,0.0013420162664334514,0.15510204081632653,0.13190697087317366,0.0007495039410332464,0.0002369412215172959,0.04241316270566728,0.3867595818815331,0.30188679245283,0.8392749969991598,0.019347240915208612,0.0005557742630201701,0.8266984804721837,0.00017106444853098434,0.0,452.4
67,8.642665310461088e-05,0.0014526332579681105,0.13651941789373978,0.1319227492189719,0.0008982494245138332,0.00043976290713610127,0.10932358318098721,0.2822299651567943,0.08176100628930816,0.5803625015004201,0.010094212651413186,0.0018641595072134871,0.4827326384528443,0.0,0.0,407.12
68,0.02121227329584623,0.02254961513480797,0.11833290278136571,0.12144592760894948,0.023186243786626773,0.010842430296631456,0.17586837294332724,0.2752613240418117,0.14465408805031435,0.48409554675309086,0.03768506056527591,0.03730634740522891,0.41441667713173425,0.015139203694992089,0.01244376375993108,1693.42
69,0.00011364010874989183,0.0,0.15086540945492122,0.13929123670674368,0.0005957039993761352,0.00034688194830132055,0.08702010968921389,0.31010452961672463,0.1572327044025156,0.40703396951146326,0.027759084791386272,0.0016094296366625776,0.3270124325003139,0.0,0.0,462.24
70,0.010438206378916053,0.01179026909153679,0.2548006544389908,0.23647006847802077,0.0022210733358557487,0.0014728266329515106,0.04643510054844607,0.3832752613240417,0.11635220125786158,0.7574120753811068,0.022880215343203232,0.007474005974573329,0.6717317593871656,0.0,0.0,589.0789217652964
71,0.0015254577775030602,0.002889698198609121,0.37640575217428746,0.36361197892013,0.00016968538164047458,0.00018197085812528312,0.024497257769652656,0.45296167247386754,0.18238993710691814,0.8618413155683592,0.01463660834454912,0.0009378690688465387,0.8111264598769308,0.0,0.0,115.14
72,0.0026260300942529146,0.003988766776227561,0.24853181779040734,0.22477831424153494,0.0003140984723983258,0.000350673007845598,0.031078610603290688,0.36236933797909393,0.18238993710691814,0.8427559716720682,0.013963660834454904,0.002026260333927705,0.8054753233705889,0.0,0.0,78.65
73,0.0003875524286368146,0.0,0.09020924825626454,0.08457193347849412,0.0015733806238067867,0.0004909422109838366,0.0910420475319927,0.2926829268292683,0.21069182389937108,0.6474612891609651,0.02977792732166891,0.003369381469559781,0.6138390053999747,0.0,0.0,985.03
74,0.008896064975339003,0.01025023475383759,0.1309394643933523,0.11682287229006912,0.002211686484956488,0.00043218078804754725,0.01572212065813529,0.8118466898954702,0.5220125786163521,0.9063737846597046,0.053667563930013464,0.003768844221105529,0.8850935577043828,0.0,0.0,131.68
75,0.0056695610934557935,0.007028139323876172,0.2961508654094549,0.2760263813941746,0.00174451013635484,0.0004340763178196853,0.02486288848263256,0.4599303135888501,0.20125786163522005,0.7893410154843357,0.02136608344549125,0.004770395757589793,0.7243501193017707,0.0,0.0,589.0789217652964
76,0.0017234732738566627,0.0025605785077467396,0.19827779212951005,0.17925778661365144,0.000642638253872437,0.0007771672065767302,0.09652650822669105,0.45296167247386754,0.3081761006289307,0.9184971792101789,0.033815612382234184,0.0026341384341060153,0.9075725229184979,0.0,0.0,589.0789217652964
77,0.0006814303993991711,0.0,0.08852148454318437,0.08727003060999086,0.002344546528453711,0.0006767041286533967,0.09689213893967094,0.2648083623693379,0.27672955974842767,0.6230944664506063,0.04004037685060566,0.005800893870273025,0.6230064046213738,0.0007270239062566824,0.0,1134.5
78,0.05406930733823824,0.055351103793698495,0.10241970205803841,0.11183691501782954,0.05719408252919311,0.023512151293604296,0.15685557586837295,0.3414634146341462,0.2169811320754717,0.49465850438122677,0.12197173620457605,0.11935831229882128,0.4342584453095566,0.018688791002010013,0.00976356848856131,969.6
79,0.0018222075199666767,0.0020398592624113624,0.19056230086971498,0.16980655748051374,0.0006130335702670782,0.000625524824805661,0.09067641681901281,0.41463414634146323,0.2830188679245283,0.6941543632217022,0.03600269179004038,0.005187226454854921,0.6540248650006278,0.0,0.0,251.24
80,0.000268305527517795,0.0,0.06842331869456643,0.08231563002934773,0.0018853128998437448,0.0003791059544276734,0.06544789762340036,0.3344947735191636,0.3364779874213836,0.6244148361541232,0.10430686406460296,0.003965680939258506,0.6217505965088534,0.0,0.0,934.12
81,0.002177076451622476,0.0035404265500444923,0.17773185223456472,0.16647732651708796,0.0011415854824408126,0.0005421215148315728,0.061791590493601466,0.2891986062717769,0.2515723270440251,0.34617692954027135,0.027759084791386272,0.005812472500752612,0.3142031897526058,0.002779797288628491,0.0,377.97
82,6.304222639434438e-05,0.00142928078197746,0.2009816584861793,0.18331282148379563,0.0005487697448798333,0.00040374784146547183,0.10420475319926875,0.4320557491289198,0.2987421383647798,0.6699075741207537,0.019515477792732168,0.008290299423384204,0.6284063795052116,0.002394902279433777,0.0,889.65
83,0.0009727101005270519,0.0023377057544324634,0.22634978041849652,0.1945943387295276,0.00043973786135765615,0.00017817979858100654,0.02815356489945156,0.2961672473867595,0.05660377358490562,0.7319649501860521,0.00992597577388963,0.0016615334738207185,0.6394574908953912,0.0,0.0,40.21
84,0.0010479231688934063,0.0017010435142663137,0.20148109876862139,0.1912019943829089,0.0010426625152716845,0.0009837799517398117,0.20219378427787937,0.4668989547038327,0.11949685534591187,0.4354819349417837,0.04189098250336473,0.0042725146469675575,0.2875800577671731,0.0,0.0,589.0789217652964
85,0.003520381852645565,0.004881896559729624,0.20361663652802894,0.19535169932784247,0.0009134127990434076,0.0008283465104244659,0.06617915904936016,0.47038327526132395,0.3364779874213836,0.6777097587324451,0.055518169582772545,0.004706713289952065,0.6387040060278789,0.0,0.0,465.96
86,0.0001757250779104826,0.0,0.12076121587875657,0.11590772823377199,0.0010701010025156764,0.0003999567819211948,0.07751371115173675,0.2682926829268292,0.23270440251572322,0.6575441123514584,0.026581426648721394,0.002286779519718409,0.6398342333291472,0.0,0.0,150.04
87,0.00019610098188609527,0.0015621577360061308,0.42256092310341864,0.3884155385149421,0.00014441309075785037,6.065695270842785e-05,0.013893967093235843,0.4390243902439024,0.160377358490566,0.806625855239467,0.00992597577388963,0.0002778871315100868,0.7366570388044706,0.0,0.0,49.56
88,0.004231623977324491,0.004664486373898541,0.20905881339877724,0.19303228249550317,0.0019011983398271085,0.001154377631232265,0.0683729433272395,0.29965156794425085,0.2138364779874213,0.7075981274756932,0.02372139973082099,0.03897945950952921,0.6781363807610197,0.011675148612239663,0.0005743275581506654,1812.62
89,0.0010646067949673975,0.002429476888150107,0.2642211314905709,0.2505285745842406,0.0004036345886681931,0.00029570264445358523,0.04862888482632542,0.42857142857142844,0.1572327044025156,0.7304045132637139,0.03280619111709287,0.00289465761989672,0.6441039809117167,0.0002138305606637302,0.0,129.13
90,0.05843563108345519,0.0597329023003418,0.15914922931197797,0.1586512670011676,0.04475361682585803,0.022348296013511338,0.14515539305301647,0.29965156794425085,0.1572327044025156,0.524186772296243,0.05787348586810229,0.06405298381307459,0.45359789024237085,0.06641577214215456,0.014262467694074854,1841.38
91,0.002454954551477807,0.003817924978190699,0.22934642211314907,0.22217488718482753,0.0006859621810997923,0.0008984811119935854,0.10237659963436929,0.4668989547038327,0.3742138364779874,0.6460208858480375,0.05181695827725437,0.004139360396452309,0.6184854954163004,0.00029936278492922195,0.0,301.31
92,0.01683432571279083,0.018177649249634418,0.29032980280719883,0.27831424153491746,0.00484722539128727,0.0023068597326923916,0.05009140767824498,0.3797909407665505,0.2264150943396226,0.5588764854159165,0.10699865410497982,0.013176481485769864,0.49516513876679635,0.0,0.0017229826744519958,620.53
93,0.00030290353896631796,0.001668814366115475,0.09280978214070439,0.08267853198270694,0.00022672855248982628,8.529883974622583e-05,0.016087751371115178,0.9651567944250868,0.6823899371069182,0.9407033969511462,0.08058546433378196,0.0001157863047958705,0.9318096194901418,0.0,0.0,190.84
94,0.007667220189266166,0.009023068968738272,0.25927839490226473,0.2555776452396731,0.0037908436323935892,0.0026423685023608825,0.12723948811700184,0.3240418118466898,0.30188679245283,0.44544472452286643,0.17530282637954242,0.007630317486047752,0.425970111766922,0.0038917162040798875,0.011965157461472193,726.59
95,0.00043514178825770824,0.0017609951923943578,0.23091363127529493,0.2175044968285525,0.0005003913594759535,0.0003203445314913832,0.06471663619744059,0.3344947735191636,0.1257861635220125,0.6216540631376786,0.018674293405114395,0.0009436583840863322,0.5330905437649127,0.0,0.0,74.56
96,0.0002267332133662099,0.0015984838097693648,0.24141909928528377,0.2175044968285525,8.303752718576401e-05,6.444801225270486e-05,0.017550274223034748,0.5226480836236932,0.18867924528301877,0.9422638338734847,0.014804845222072677,0.00037051617534678005,0.9112143664448071,0.0,0.0,589.0789217652964
97,2.7350206678673945e-05,0.0,0.119314561267545,0.10421597399728613,0.0004375716649962884,0.00027485181696006297,0.061425959780621577,0.2648083623693379,0.42138364779874204,0.7828592005761614,0.030787348586810225,0.0024951948683509728,0.8207961823433378,0.0,0.0,339.96
98,0.005390725736366709,0.006749684946420406,0.11478515456815638,0.10451576256745244,0.004655878046033117,0.0011922882266750322,0.07129798903107862,0.42857142857142844,0.15408805031446537,0.5161445204657304,0.03246971736204576,0.005916680175068894,0.39997488383774954,0.002993627849292221,0.0,121.02
99,0.016474260241866084,0.017818075745053234,0.13314389046757943,0.16811827448010352,0.01834262872260845,0.024588812204178887,0.5510054844606947,0.36236933797909393,0.23584905660377345,0.25243068059056534,0.08159488559892329,0.029149202232359957,0.18736657038804466,0.05747765470641064,0.0015315401550684408,2127.02
